시도교육청,교육지원청,학교명,설립구분,1학년,2학년,3학년,4학년,5학년,6학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수,작은학교여부,지역(시),지역(구)
울산광역시교육청,울산광역시강북교육지원청,천곡초등학교,공립,4,3,4,5,5,6,2,0,29,642,22.1,0,울산광역시,북구
울산광역시교육청,울산광역시강북교육지원청,문현초등학교,공립,4,4,4,4,3,4,2,0,25,544,21.8,0,울산광역시,동구
울산광역시교육청,울산광역시강북교육지원청,남외초등학교,공립,4,5,5,5,6,6,1,0,32,732,22.9,0,울산광역시,중구
울산광역시교육청,울산광역시강북교육지원청,상안초등학교,공립,4,4,4,4,5,6,1,0,28,622,22.2,0,울산광역시,북구
울산광역시교육청,울산광역시강북교육지원청,매곡초등학교,공립,7,7,7,6,6,7,2,0,42,959,22.8,0,울산광역시,북구
울산광역시교육청,울산광역시강북교육지원청,백양초등학교,공립,5,4,4,5,5,5,2,0,30,660,22.0,0,울산광역시,중구
울산광역시교육청,울산광역시강남교육지원청,청솔초등학교,공립,5,4,5,5,6,6,0,0,31,715,23.1,0,울산광역시,남구
울산광역시교육청,울산광역시강남교육지원청,호연초등학교,공립,4,4,3,4,4,4,2,0,25,522,20.9,0,울산광역시,울주군
울산광역시교육청,울산광역시강북교육지원청,다전초등학교,공립,1,1,1,2,2,2,1,0,10,163,16.3,0,울산광역시,중구
울산광역시교육청,울산광역시강남교육지원청,울주명지초등학교,공립,5,4,4,4,5,5,3,0,30,590,19.7,0,울산광역시,울주군
울산광역시교육청,울산광역시강북교육지원청,화봉초등학교,공립,6,4,4,4,5,4,1,0,28,636,22.7,0,울산광역시,북구
울산광역시교육청,울산광역시강북교육지원청,동대초등학교,공립,4,4,4,4,3,4,2,0,25,546,21.8,0,울산광역시,북구
울산광역시교육청,울산광역시강북교육지원청,매산초등학교,공립,6,5,6,7,7,7,1,0,39,899,23.1,0,울산광역시,북구
울산광역시교육청,울산광역시강남교육지원청,상북초등학교,공립,2,2,1,2,2,2,2,0,13,176,13.5,0,울산광역시,울주군
울산광역시교육청,울산광역시강북교육지원청,외솔초등학교,공립,6,5,5,5,6,7,1,0,35,785,22.4,0,울산광역시,중구
울산광역시교육청,울산광역시강북교육지원청,중산초등학교,공립,11,10,10,10,9,9,1,0,60,1622,27.0,0,울산광역시,북구
울산광역시교육청,울산광역시강북교육지원청,은월초등학교,공립,8,9,8,9,8,7,2,0,51,1162,22.8,0,울산광역시,북구
울산광역시교육청,울산광역시강북교육지원청,고헌초등학교,공립,14,11,12,10,10,9,2,0,68,1575,23.2,0,울산광역시,북구
울산광역시교육청,울산광역시강남교육지원청,삼남초등학교,공립,4,3,3,3,2,2,1,0,18,352,19.6,0,울산광역시,울주군
울산광역시교육청,울산광역시강남교육지원청,두왕초등학교,공립,3,3,2,1,2,1,1,0,13,211,16.2,0,울산광역시,남구
세종특별자치시교육청,세종특별자치시교육청,의랑초등학교,공립,1,1,1,1,1,1,0,0,6,77,12.8,0,,
세종특별자치시교육청,세종특별자치시교육청,장기초등학교,공립,1,1,1,1,1,2,1,0,8,94,11.8,0,,
세종특별자치시교육청,세종특별자치시교육청,감성초등학교,공립,1,1,1,1,1,1,1,0,7,74,10.6,0,,
세종특별자치시교육청,세종특별자치시교육청,금남초등학교,공립,2,2,2,2,2,2,1,0,13,184,14.2,0,,
세종특별자치시교육청,세종특별자치시교육청,소정초등학교,공립,1,1,1,1,1,1,1,0,7,44,6.3,1,,
세종특별자치시교육청,세종특별자치시교육청,수왕초등학교,공립,1,1,1,1,1,1,0,0,6,73,12.2,0,,
세종특별자치시교육청,세종특별자치시교육청,쌍류초등학교,공립,1,1,1,1,1,2,1,0,8,50,6.3,1,,
세종특별자치시교육청,세종특별자치시교육청,연남초등학교,공립,1,1,1,1,1,1,1,0,7,52,7.4,1,,
세종특별자치시교육청,세종특별자치시교육청,연동초등학교,공립,1,1,1,1,1,1,1,0,7,41,5.9,1,,
세종특별자치시교육청,세종특별자치시교육청,연봉초등학교,공립,1,1,2,1,1,2,2,0,10,123,12.3,0,,
세종특별자치시교육청,세종특별자치시교육청,연서초등학교,공립,2,2,2,2,2,2,1,0,13,160,12.3,0,,
세종특별자치시교육청,세종특별자치시교육청,전동초등학교,공립,1,1,1,1,1,1,1,0,7,52,7.4,1,,
세종특별자치시교육청,세종특별자치시교육청,전의초등학교,공립,1,2,2,2,2,3,2,0,14,131,9.4,0,,
세종특별자치시교육청,세종특별자치시교육청,조치원교동초등학교,공립,2,3,2,2,2,2,1,0,14,207,14.8,0,,
세종특별자치시교육청,세종특별자치시교육청,조치원대동초등학교,공립,3,4,6,5,6,6,2,0,32,596,18.6,0,,
세종특별자치시교육청,세종특별자치시교육청,조치원명동초등학교,공립,1,1,1,1,1,2,1,0,8,100,12.5,0,,
세종특별자치시교육청,세종특별자치시교육청,조치원신봉초등학교,공립,3,3,3,3,3,3,2,0,20,288,14.4,0,,
세종특별자치시교육청,세종특별자치시교육청,세종도원초등학교,공립,4,5,5,6,5,7,1,0,33,638,19.3,0,,
세종특별자치시교육청,세종특별자치시교육청,참샘초등학교,공립,4,4,4,4,4,5,1,0,26,488,18.8,0,,
세종특별자치시교육청,세종특별자치시교육청,부강초등학교,공립,1,2,2,2,2,3,1,0,13,170,13.1,0,,
세종특별자치시교육청,세종특별자치시교육청,한솔초등학교,공립,4,4,4,4,4,5,1,0,26,553,21.3,0,,
세종특별자치시교육청,세종특별자치시교육청,양지초등학교,공립,8,7,5,6,7,6,1,0,40,731,18.3,0,,
세종특별자치시교육청,세종특별자치시교육청,연양초등학교,공립,10,11,10,9,9,8,1,0,58,1272,21.9,0,,
세종특별자치시교육청,세종특별자치시교육청,아름초등학교,공립,7,8,6,8,7,9,1,0,46,1018,22.1,0,,
세종특별자치시교육청,세종특별자치시교육청,나래초등학교,공립,9,9,7,7,7,8,2,0,49,998,20.4,0,,
세종특별자치시교육청,세종특별자치시교육청,도담초등학교,공립,8,9,8,8,9,9,1,0,52,1147,22.1,0,,
세종특별자치시교육청,세종특별자치시교육청,미르초등학교,공립,4,4,4,4,5,5,1,0,27,547,20.3,0,,
세종특별자치시교육청,세종특별자치시교육청,두루초등학교,공립,9,10,8,9,8,10,2,0,56,1183,21.1,0,,
세종특별자치시교육청,세종특별자치시교육청,가락초등학교,공립,6,6,5,5,4,5,1,0,32,636,19.9,0,,
세종특별자치시교육청,세종특별자치시교육청,으뜸초등학교,공립,4,4,5,5,5,5,1,0,29,577,19.9,0,,
세종특별자치시교육청,세종특별자치시교육청,고운초등학교,공립,10,10,7,8,6,7,2,0,50,1078,21.6,0,,
세종특별자치시교육청,세종특별자치시교육청,온빛초등학교,공립,6,7,5,5,7,7,2,0,39,793,20.3,0,,
세종특별자치시교육청,세종특별자치시교육청,종촌초등학교,공립,6,8,6,6,7,6,2,0,41,851,20.8,0,,
세종특별자치시교육청,세종특별자치시교육청,늘봄초등학교,공립,5,6,5,5,5,5,2,0,33,463,14.0,0,,
세종특별자치시교육청,세종특별자치시교육청,연세초등학교,공립,3,4,3,3,4,4,1,0,22,449,20.4,0,,
세종특별자치시교육청,세종특별자치시교육청,다빛초등학교,공립,4,4,4,3,3,4,2,0,24,467,19.5,0,,
세종특별자치시교육청,세종특별자치시교육청,소담초등학교,공립,9,9,10,8,8,8,3,0,55,1176,21.4,0,,
세종특별자치시교육청,세종특별자치시교육청,보람초등학교,공립,7,8,8,7,8,9,2,0,49,1086,22.2,0,,
세종특별자치시교육청,세종특별자치시교육청,여울초등학교,공립,6,7,6,4,5,6,1,0,35,772,22.1,0,,
세종특별자치시교육청,세종특별자치시교육청,가득초등학교,공립,5,6,5,4,5,5,1,0,31,659,21.3,0,,
세종특별자치시교육청,세종특별자치시교육청,새뜸초등학교,공립,7,6,6,4,5,5,2,0,35,751,21.5,0,,
세종특별자치시교육청,세종특별자치시교육청,새롬초등학교,공립,10,12,9,10,11,10,1,0,63,1431,22.7,0,,
세종특별자치시교육청,세종특별자치시교육청,글벗초등학교,공립,9,9,7,7,6,6,2,0,46,947,20.6,0,,
세종특별자치시교육청,세종특별자치시교육청,나성초등학교,공립,11,11,11,10,8,9,2,0,62,1383,22.3,0,,
세종특별자치시교육청,세종특별자치시교육청,솔빛초등학교,공립,4,5,3,2,2,2,1,0,19,353,18.6,0,,
세종특별자치시교육청,세종특별자치시교육청,반곡초등학교,공립,8,10,7,8,7,6,2,0,48,1021,21.3,0,,
세종특별자치시교육청,세종특별자치시교육청,대평초등학교,공립,7,9,7,6,6,6,2,0,43,860,20.0,0,,
세종특별자치시교육청,세종특별자치시교육청,새움초등학교,공립,6,6,4,4,4,4,1,0,29,581,20.0,0,,
세종특별자치시교육청,세종특별자치시교육청,다정초등학교,공립,11,10,10,10,10,10,3,0,64,1426,22.3,0,,
세종특별자치시교육청,세종특별자치시교육청,한결초등학교,공립,7,10,8,8,7,8,2,0,50,1072,21.4,0,,
세종특별자치시교육청,세종특별자치시교육청,해밀초등학교,공립,11,10,8,8,7,8,3,0,55,1168,21.2,0,,
세종특별자치시교육청,세종특별자치시교육청,나루초등학교,공립,7,4,2,2,2,2,1,0,20,382,19.1,0,,
세종특별자치시교육청,세종특별자치시교육청,집현초등학교,공립,8,7,5,4,3,4,1,0,32,658,20.6,0,,
경기도교육청,경기도가평교육지원청,가평마장초등학교,공립,1,1,1,1,1,1,1,0,7,55,7.9,1,경기도,가평군
경기도교육청,경기도가평교육지원청,가평초등학교,공립,4,4,5,5,5,6,1,0,30,721,24.0,0,경기도,가평군
경기도교육청,경기도가평교육지원청,대성초등학교,공립,1,1,1,1,1,1,1,0,7,76,10.9,0,경기도,가평군
경기도교육청,경기도가평교육지원청,목동초등학교,공립,1,1,1,1,1,1,1,0,7,59,8.4,1,경기도,가평군
경기도교육청,경기도가평교육지원청,목동초등학교명지분교장,공립,1,0,0,0,0,1,0,0,2,3,1.5,1,경기도,가평군
경기도교육청,경기도가평교육지원청,미원초등학교,공립,2,2,2,2,3,2,1,0,14,219,15.6,0,경기도,가평군
경기도교육청,경기도가평교육지원청,미원초등학교위곡분교장,공립,1,1,0,1,1,1,1,0,6,21,3.5,1,경기도,가평군
경기도교육청,경기도가평교육지원청,미원초등학교장락분교장,공립,1,1,1,0,1,1,1,0,6,17,2.8,1,경기도,가평군
경기도교육청,경기도가평교육지원청,방일초등학교,공립,1,1,1,1,1,1,1,0,7,59,8.4,1,경기도,가평군
경기도교육청,경기도가평교육지원청,상면초등학교,공립,1,1,1,1,1,1,1,0,7,36,5.1,1,경기도,가평군
경기도교육청,경기도가평교육지원청,상색초등학교,공립,1,1,1,1,1,1,1,0,7,65,9.3,0,경기도,가평군
경기도교육청,경기도가평교육지원청,상천초등학교,공립,1,1,1,1,1,1,0,0,6,45,7.5,1,경기도,가평군
경기도교육청,경기도가평교육지원청,연하초등학교,공립,1,1,1,1,1,1,1,0,7,89,12.7,0,경기도,가평군
경기도교육청,경기도가평교육지원청,율길초등학교,공립,1,1,1,1,1,1,0,0,6,62,10.3,0,경기도,가평군
경기도교육청,경기도가평교육지원청,조종초등학교,공립,2,2,2,2,2,3,2,0,15,304,20.3,0,경기도,가평군
경기도교육청,경기도가평교육지원청,청평초등학교,공립,2,2,2,2,3,3,2,0,16,269,16.8,0,경기도,가평군
경기도교육청,경기도고양교육지원청,가람초등학교,공립,2,3,3,3,3,3,1,0,18,335,18.6,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,강선초등학교,공립,3,3,4,4,4,5,1,0,24,568,23.7,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,고봉초등학교,공립,2,3,3,3,3,2,1,0,17,344,20.2,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,고양백석초등학교,공립,3,3,4,4,3,5,0,0,22,494,22.5,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,고양신일초등학교,공립,4,4,6,7,6,7,0,0,34,832,24.5,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,고양용현초등학교,공립,2,2,2,2,3,2,1,0,14,263,18.8,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,고양초등학교,공립,3,3,2,3,3,4,2,0,20,392,19.6,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,고양화수초등학교,공립,4,3,4,3,3,5,2,0,24,483,20.1,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,고양화정초등학교,공립,6,7,7,6,8,9,1,0,44,1037,23.6,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,금계초등학교,공립,3,3,4,4,4,5,1,1,25,494,19.8,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,낙민초등학교,공립,3,3,4,5,5,6,1,0,27,608,22.5,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,내유초등학교,공립,4,6,6,6,6,7,3,0,38,808,21.3,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,냉천초등학교,공립,2,2,3,3,3,3,2,0,18,343,19.1,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,능곡초등학교,공립,5,5,4,5,4,5,2,0,30,647,21.6,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,대곡초등학교,공립,1,1,1,1,1,1,1,0,7,84,12.0,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,대화초등학교,공립,2,3,3,3,3,4,1,0,19,432,22.7,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,덕은초등학교,공립,2,2,2,2,2,2,1,0,13,203,15.6,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,덕이초등학교,공립,2,2,2,2,2,2,1,0,13,262,20.2,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,무원초등학교,공립,4,6,4,4,4,5,1,0,28,645,23.0,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,문촌초등학교,공립,2,2,3,3,3,3,2,0,18,306,17.0,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,문화초등학교,공립,3,3,4,4,6,6,1,0,27,608,22.5,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,백마초등학교,공립,3,2,3,4,4,5,2,0,23,513,22.3,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,백신초등학교,공립,3,2,3,4,3,4,1,0,20,413,20.7,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,백양초등학교,공립,2,2,2,2,2,2,1,0,13,206,15.8,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,벽제초등학교,공립,2,2,2,2,2,2,1,0,13,226,17.4,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,삼송초등학교,공립,5,5,6,6,7,7,1,0,37,895,24.2,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,상탄초등학교,공립,5,6,6,5,5,6,2,0,35,787,22.5,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,성라초등학교,공립,3,3,3,3,3,3,1,0,19,386,20.3,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,성사초등학교,공립,4,4,4,5,5,6,2,3,33,655,19.8,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,성석초등학교,공립,1,1,1,1,1,1,1,0,7,78,11.1,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,성신초등학교,공립,3,3,4,3,3,5,2,0,23,459,20.0,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,성저초등학교,공립,2,2,3,2,3,3,1,0,16,304,19.0,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,소만초등학교,공립,2,2,2,2,2,2,1,0,13,285,21.9,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,송포초등학교,공립,2,2,3,3,4,4,1,0,19,383,20.2,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,일산은행초등학교,공립,2,2,2,2,2,2,1,0,13,253,19.5,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,신능초등학교,공립,1,1,2,2,2,2,1,0,11,161,14.6,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,신원초등학교,공립,7,8,10,9,9,10,1,0,54,1340,24.8,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,신촌초등학교,공립,3,3,4,4,3,4,1,0,22,454,20.6,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,안곡초등학교,공립,2,3,3,3,3,4,1,0,19,415,21.8,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,오마초등학교,공립,6,7,9,8,8,10,1,0,49,1226,25.0,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,용두초등학교,공립,1,1,1,1,1,1,1,0,7,40,5.7,1,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,용정초등학교,공립,1,1,1,1,1,2,4,0,11,128,11.6,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,원당초등학교,공립,2,3,2,3,3,3,1,0,17,325,19.1,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,원중초등학교,공립,10,9,9,9,10,9,2,0,58,1460,25.2,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,율동초등학교,공립,2,2,2,2,2,2,1,0,13,234,18.0,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,일산초등학교,공립,2,3,3,3,3,2,2,1,19,321,16.9,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,장성초등학교,공립,2,2,3,2,2,3,1,0,15,294,19.6,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,장촌초등학교,공립,2,2,2,2,2,2,0,0,12,237,19.8,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,저동초등학교,공립,2,2,3,2,3,4,0,0,16,339,21.2,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,정발초등학교,공립,4,4,6,7,7,9,0,0,37,924,25.0,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,주엽초등학교,공립,2,3,3,3,2,3,1,0,17,338,19.9,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,중산초등학교,공립,3,3,3,3,3,4,1,0,20,408,20.4,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,지도초등학교,공립,3,4,3,4,4,5,1,0,24,560,23.3,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,토당초등학교,공립,1,2,2,2,2,2,3,0,14,188,13.4,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,풍산초등학교,공립,3,5,5,4,5,6,2,1,31,662,21.4,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,한수초등학교,공립,3,4,4,3,4,4,1,0,23,509,22.1,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,행남초등학교,공립,1,2,1,2,2,2,0,0,10,174,17.4,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,행신초등학교,공립,1,2,2,3,2,2,1,0,13,239,18.4,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,행주초등학교,공립,1,1,1,1,1,1,0,0,6,28,4.7,1,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,현산초등학교,공립,3,5,6,4,5,5,2,0,30,693,23.1,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,호곡초등학교,공립,6,7,9,8,8,10,3,0,51,1179,23.1,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,호수초등학교,공립,3,3,3,3,3,3,1,0,19,352,18.5,0,경기도,고양시 일산동구
경기도교육청,경기도고양교육지원청,화중초등학교,공립,2,3,3,3,3,3,0,0,17,386,22.7,0,경기도,고양시 덕양구
경기도교육청,경기도고양교육지원청,황룡초등학교,공립,3,2,3,2,3,4,2,0,19,339,17.8,0,경기도,고양시 일산서구
경기도교육청,경기도고양교육지원청,흥도초등학교,공립,7,7,9,9,8,10,2,0,52,1245,23.9,0,경기도,고양시 덕양구
경기도교육청,경기도광명교육지원청,가림초등학교,공립,3,4,4,3,3,4,2,0,23,463,20.1,0,경기도,광명시
경기도교육청,경기도광명교육지원청,광명광덕초등학교,공립,4,5,5,4,4,6,1,0,29,696,24.0,0,경기도,광명시
경기도교육청,경기도광명교육지원청,광명광성초등학교,공립,4,4,5,5,4,6,2,0,30,690,23.0,0,경기도,광명시
경기도교육청,경기도광명교육지원청,광명남초등학교,공립,4,4,5,4,3,3,1,0,24,531,22.1,0,경기도,광명시
경기도교육청,경기도광명교육지원청,광명동초등학교,공립,1,1,1,1,1,1,2,0,8,72,9.0,0,경기도,광명시
경기도교육청,경기도광명교육지원청,광명북초등학교,공립,3,4,4,4,5,6,1,0,27,587,21.7,0,경기도,광명시
경기도교육청,경기도광명교육지원청,광명서초등학교,공립,3,4,4,4,4,5,2,0,26,563,21.7,0,경기도,광명시
경기도교육청,경기도광명교육지원청,광명초등학교,공립,2,2,2,3,3,3,2,0,17,302,17.8,0,경기도,광명시
경기도교육청,경기도광명교육지원청,광문초등학교,공립,6,6,6,5,6,6,2,0,37,862,23.3,0,경기도,광명시
경기도교육청,경기도광명교육지원청,광일초등학교,공립,3,3,4,4,4,5,2,1,26,514,19.8,0,경기도,광명시
경기도교육청,경기도광명교육지원청,도덕초등학교,공립,3,3,2,2,2,2,1,0,15,300,20.0,0,경기도,광명시
경기도교육청,경기도광명교육지원청,서면초등학교,공립,3,2,4,3,4,4,2,0,22,438,19.9,0,경기도,광명시
경기도교육청,경기도광명교육지원청,소하초등학교,공립,5,5,7,6,6,8,2,0,39,900,23.1,0,경기도,광명시
경기도교육청,경기도광명교육지원청,안서초등학교,공립,1,1,1,1,1,1,1,0,7,54,7.7,1,경기도,광명시
경기도교육청,경기도광명교육지원청,연서초등학교,공립,2,2,2,3,3,3,1,0,16,312,19.5,0,경기도,광명시
경기도교육청,경기도광명교육지원청,온신초등학교,공립,1,1,1,1,1,1,1,0,7,46,6.6,1,경기도,광명시
경기도교육청,경기도광명교육지원청,철산초등학교,공립,6,8,8,10,11,12,1,0,56,1375,24.6,0,경기도,광명시
경기도교육청,경기도광명교육지원청,하안남초등학교,공립,2,2,2,2,2,2,1,0,13,244,18.8,0,경기도,광명시
경기도교육청,경기도광명교육지원청,하안북초등학교,공립,2,2,2,2,3,3,1,0,15,280,18.7,0,경기도,광명시
경기도교육청,경기도광명교육지원청,하안초등학교,공립,3,3,3,3,3,3,1,0,19,346,18.2,0,경기도,광명시
경기도교육청,경기도광명교육지원청,하일초등학교,공립,2,3,2,2,2,3,1,0,15,312,20.8,0,경기도,광명시
경기도교육청,경기도광주하남교육지원청,경안초등학교,공립,2,3,3,3,3,4,1,0,19,347,18.3,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,곤지암초등학교,공립,3,3,3,3,3,5,2,0,22,422,19.2,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,광남초등학교,공립,7,7,8,7,6,8,2,1,46,1067,23.2,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,광주광명초등학교,공립,6,7,7,6,6,6,2,0,40,953,23.8,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,광주매곡초등학교,공립,5,7,7,8,7,9,2,0,45,1109,24.6,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,광주초등학교,공립,8,7,8,6,6,8,3,0,46,1084,23.6,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,광지원초등학교,공립,1,1,1,1,1,1,1,0,7,64,9.1,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,남한산초등학교,공립,1,1,1,1,1,1,0,0,6,94,15.7,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,덕풍초등학교,공립,4,5,4,4,3,4,1,0,25,524,21.0,0,경기도,하남시
경기도교육청,경기도광주하남교육지원청,도곡초등학교,공립,4,5,5,6,6,8,1,0,35,812,23.2,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,도궁초등학교,공립,1,1,1,1,1,1,0,0,6,57,9.5,1,경기도,광주시
경기도교육청,경기도광주하남교육지원청,도수초등학교,공립,3,4,4,4,4,5,2,0,26,538,20.7,0,경기도,광주시
경기도교육청,경기도구리남양주교육지원청,도심초등학교,공립,2,3,3,3,3,3,1,0,18,353,19.6,0,경기도,남양주시
경기도교육청,경기도광주하남교육지원청,도척초등학교,공립,1,1,1,1,2,2,1,0,9,171,19.0,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,동부초등학교,공립,4,4,4,4,4,4,2,0,26,535,20.6,0,경기도,하남시
경기도교육청,경기도광주하남교육지원청,만선초등학교,공립,1,1,1,1,1,1,1,0,7,59,8.4,1,경기도,광주시
경기도교육청,경기도광주하남교육지원청,망월초등학교,공립,7,9,11,10,11,12,1,0,61,1575,25.8,0,경기도,하남시
경기도교육청,경기도광주하남교육지원청,번천초등학교,공립,1,1,1,1,1,1,0,0,6,65,10.8,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,분원초등학교,공립,1,1,1,1,1,1,0,0,6,91,15.2,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,산곡초등학교,공립,1,1,1,1,1,1,0,0,6,75,12.5,0,경기도,하남시
경기도교육청,경기도광주하남교육지원청,삼리초등학교,공립,3,5,4,4,4,4,2,0,26,482,18.5,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,서부초등학교,공립,1,2,1,1,1,1,1,0,8,87,10.9,0,경기도,하남시
경기도교육청,경기도광주하남교육지원청,선동초등학교,공립,1,1,1,0,1,1,1,0,6,38,6.3,1,경기도,광주시
경기도교육청,경기도광주하남교육지원청,신장초등학교,공립,7,6,6,5,5,5,1,0,35,823,23.5,0,경기도,하남시
경기도교육청,경기도광주하남교육지원청,쌍령초등학교,공립,2,3,3,3,4,4,1,0,20,382,19.1,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,오포초등학교,공립,3,4,5,5,4,5,1,0,27,585,21.7,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,창우초등학교,공립,3,4,4,3,3,4,2,0,23,431,18.7,0,경기도,하남시
경기도교육청,경기도광주하남교육지원청,초월초등학교,공립,1,1,1,1,1,2,1,0,8,137,17.1,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,탄벌초등학교,공립,7,8,10,9,8,11,2,0,55,1299,23.6,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,태전초등학교,공립,3,4,4,4,4,6,2,0,27,634,23.5,0,경기도,광주시
경기도교육청,경기도광주하남교육지원청,하남천현초등학교,공립,2,2,2,2,2,2,1,0,13,208,16.0,0,경기도,하남시
경기도교육청,경기도광주하남교육지원청,하남초등학교,공립,3,3,3,3,3,4,1,0,20,436,21.8,0,경기도,하남시
경기도교육청,경기도군포의왕교육지원청,갈뫼초등학교,공립,2,3,3,3,3,3,1,0,18,414,23.0,0,경기도,의왕시
경기도교육청,경기도군포의왕교육지원청,고천초등학교,공립,3,3,2,3,2,2,1,0,16,316,19.8,0,경기도,의왕시
경기도교육청,경기도군포의왕교육지원청,곡란초등학교,공립,2,2,2,2,2,2,1,0,13,269,20.7,0,경기도,군포시
경기도교육청,경기도군포의왕교육지원청,관모초등학교,공립,1,2,2,2,2,2,2,0,13,176,13.5,0,경기도,군포시
경기도교육청,경기도군포의왕교육지원청,광정초등학교,공립,3,3,3,4,4,4,2,0,23,453,19.7,0,경기도,군포시
경기도교육청,경기도군포의왕교육지원청,군포양정초등학교,공립,4,4,5,5,5,5,2,0,30,636,21.2,0,경기도,군포시
경기도교육청,경기도군포의왕교육지원청,군포옥천초등학교,공립,2,2,2,2,2,2,1,0,13,252,19.4,0,경기도,군포시
